# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	
1.120301392202999722e+02 1.060234079999645539e-03 3.997800005890894420e-07 -2.799990000494290332e-06 3.633110000373562976e-06 -7.197569999698316447e-06 4.435729999386240061e-06 -2.632129999983590165e-06 -1.405339999473653683e-06 -7.598900003358721320e-07 5.264300001726951250e-07 -6.713999973726458511e-08 1.234429999021813288e-06 -4.762269999628187834e-06 1.693730000260984576e-06 -8.255000000644941212e-07 1.628120000532362586e-06 -3.363030000764411036e-06 2.898000020650215461e-08 -1.733399999648099736e-06
1.130301392202999722e+02 1.010067749999870928e-03 -3.326400001242291271e-07 -3.700249999383231540e-06 4.667649999464629547e-06 -4.237360000115586149e-06 1.603700000123353614e-06 -1.600649999454617590e-06 -2.499380000517703604e-06 9.916999988490715559e-08 3.982599999289959485e-07 -2.654999996593687593e-07 -4.364000000350642690e-07 -3.063970000221160971e-06 1.530000736238434916e-09 -3.677400003653019467e-07 3.601079999498324411e-06 -4.301459999987855220e-06 3.052000029128976474e-08 -7.324199999857228261e-07
1.140301392202999722e+02 1.015402219998941258e-03 6.012000012560747496e-07 -3.466800000751391063e-06 3.134159999899566193e-06 -2.474979999533388923e-06 1.870739999867510053e-06 -2.133180000237189178e-06 -2.197279999381862453e-06 -2.685400002519600032e-07 -7.324200007133186221e-07 6.011800011037848734e-07 1.953200000571087129e-07 -3.997800000070128476e-06 -1.312200009124353586e-07 -5.371199993533082728e-07 3.469859999313485060e-06 -1.669319999928120541e-06 -1.934820000315085043e-06 1.983599999221041874e-07
1.150301392202999722e+02 9.855682299996261497e-04 8.026199997402727751e-07 -2.001959999324754031e-06 1.867679999850224675e-06 -2.001960000779945199e-06 7.995599997229873980e-07 -1.068120000127237383e-06 -3.662099999201018440e-06 -6.099999882280826783e-09 -6.104000058257952949e-08 3.997799998614936990e-07 8.667000001878477658e-07 -4.669180000200867502e-06 -4.133148999899276423e-05 -1.602170000842306827e-06 2.069089999713469461e-06 -1.068119999399641587e-06 -1.031489999877521716e-06 5.996699997922405750e-07
1.160301392202999722e+02 8.279998699996213339e-04 5.661100003635511251e-07 -2.032470000267494316e-06 2.598570000554900609e-06 -2.400210000632796474e-06 1.335139999719103734e-06 -1.934809999511344521e-06 -2.465819999633822456e-06 -3.357000023243017731e-08 3.662099996290635151e-07 -6.988499997532926422e-07 1.066590000118594589e-06 -4.367070000444073641e-06 4.619903000057092534e-05 -1.065060000109952006e-06 1.333620000514201886e-06 5.981399997835978864e-07 -3.063960000872612040e-06 8.636400001705623887e-07
1.170301392202999722e+02 9.862640400002419851e-04 -7.324199999857228261e-07 -1.968389999819919325e-06 5.433659999835072434e-06 -4.733280000073136573e-06 -2.990699998917989432e-07 -1.367190000019036168e-06 -2.467350000370060835e-06 6.668100002571009428e-07 1.202399999601766527e-06 1.663200004259124351e-07 -1.701360000151908036e-06 -1.531979999708710224e-06 9.917999996105209370e-08 -3.997799998614936990e-07 2.670299996680114478e-07 3.326400001242291271e-07 -3.799440000148024342e-06 1.098639999690931226e-06
1.180301392202999722e+02 1.001028440000663886e-03 1.599119999445974796e-06 -1.866149999841582093e-06 1.799009999376721725e-06 -1.995849999366328003e-06 -7.675199994991999026e-07 -1.333620000514201886e-06 -2.349800008232705269e-07 1.669310000579571399e-06 -5.355799999961163362e-07 -5.691599995770957682e-07 -2.960199999506585042e-07 -2.066040000499924818e-06 -6.683300001895986933e-07 -4.318200000852811944e-07 3.982500005804468064e-07 2.014099998632446000e-07 -1.931759999570204082e-06 -1.667790000647073542e-06
1.190301392202999722e+02 9.705658000006224442e-04 1.867659999697934799e-06 -3.201280000212136473e-06 4.800399999658111904e-06 -3.332519999821670328e-06 -6.712000031257047841e-08 -2.401739999186247465e-06 3.013457999913953284e-05 -1.399229999515228079e-06 -4.653899995901156352e-07 7.995599997229873980e-07 -5.706800002371892087e-07 -4.959099998814053801e-07 9.917999996105209370e-08 -2.299490000586956886e-06 1.199330000963527804e-06 -7.308900007046759335e-07 -3.672789999836822863e-06 -3.326499994727782692e-07
1.200301392202999722e+02 9.517654399998718567e-04 1.898210000217659464e-06 -5.632020000484772364e-06 5.165100000886014146e-06 -1.870740000595105849e-06 -1.863099999900441654e-06 7.003899998380802689e-07 4.030303999970783423e-05 -8.056799997575581523e-07 -2.261319999524857691e-06 1.199319999432191274e-06 9.277200006181373794e-07 -2.264399999694433156e-06 2.136239998799283175e-06 -5.068960000062360937e-06 1.669319999928120541e-06 5.981200010864994963e-07 -5.270380000001750660e-06 6.713999900966882884e-08
1.210301392202999722e+02 8.354324300002190186e-04 3.265379999356810172e-06 -4.467760000261477779e-06 7.324200007133186221e-07 -5.340600007912143818e-07 -4.638599988538772036e-07 -5.340600007912143818e-07 -2.655000003869645552e-07 -3.326599995489232074e-07 -2.935779999825172183e-06 1.800539999385364308e-06 5.981400012387893725e-07 -1.129160000709816873e-06 2.532960000098683036e-06 -5.801379999320488496e-06 1.333619999059010294e-06 7.995599997229873980e-07 -4.400639999948907923e-06 -1.342799994745291702e-07
1.220301392202999722e+02 9.731994700006908229e-04 2.131649999500950799e-06 -2.432449399990844205e-04 2.395111099993926015e-04 1.533510000444948603e-06 -5.020100004912819483e-07 -1.998900000035064238e-06 2.014100005908403430e-07 -1.342800009297207092e-07 -3.900139999313978257e-06 2.134699999442091238e-06 -5.676299995684530796e-07 -4.669100002502091287e-07 8.682200001203455163e-07 -2.201840000634547190e-06 6.668100009846966329e-07 -1.434330000483896536e-06 -1.797489999444223869e-06 1.663199996983166656e-07
1.230301392202999722e+02 9.617340100005094313e-04 1.864619999832939298e-06 -2.322494499996537426e-04 2.288513199993758419e-04 2.531430000817635825e-06 -9.918000068864784997e-08 -3.700259999459376690e-06 2.334599994355812639e-07 1.399230000242823663e-06 -3.399660000286530907e-06 1.000007614493370104e-11 -5.661100003635511251e-07 -1.678399996308144160e-07 2.168269999674521316e-06 -2.467339999566320312e-06 3.341600000567268776e-07 -2.067559999704826454e-06 6.560999900102615350e-08 -6.317099992884322743e-07
1.240301392202999722e+02 8.977996900008292742e-04 1.800519999233074431e-06 -2.606658000004245064e-05 2.180023999972036173e-05 2.865600000950507906e-06 -1.397720001114066753e-06 -1.934800000162795167e-06 -2.200319999246858165e-06 2.999880000425037049e-06 -1.266480000049341518e-06 -3.198240000347141184e-06 -3.356999994139187083e-07 1.132199999119620782e-06 2.401740000641439057e-06 1.386414000007789590e-05 -1.653138000110630052e-05 -2.865599999495316314e-06 6.011999998008832635e-07 6.408000044757500395e-08
1.250301392202999722e+02 8.757324199999856878e-04 1.632689999678405086e-06 -1.097099998878547910e-06 -2.069100000517209983e-06 2.270520000456599706e-06 -6.668100002571009428e-07 -3.067020000162301410e-06 -2.236949999496573409e-06 -2.304000008734874523e-07 3.311100001155864386e-07 1.333620000514201886e-06 -1.231380000535864441e-06 5.004899998311885077e-07 5.966200005786959319e-07 -2.871627500026079443e-05 2.714919500031101070e-05 -3.630070000508567263e-06 6.347700000333134475e-07 2.264399999694433156e-06
1.260301392202999722e+02 9.300018400004773401e-04 1.733399999648099736e-06 -1.602180000190855969e-06 -1.332089999777963295e-06 2.499389999866252958e-06 -1.463309999962803070e-06 -1.033029999234713653e-06 -2.436830000806366992e-06 -1.396169999497942702e-06 -1.136779999796999600e-06 3.233329999784473322e-06 -1.332089999777963295e-06 -6.561000045621767928e-08 1.463320000038948008e-06 -2.232360000198241457e-06 -1.132209999923361516e-06 -8.987399996840394652e-07 -3.021299999090842674e-07 2.166749999742023460e-06
1.270301392202999722e+02 1.199497214999428307e-03 -1.279525499994633659e-05 -5.474849999882280823e-06 2.607729999726870856e-06 8.285399999294895162e-07 -1.664729999902192581e-06 1.966859999811276743e-06 -2.497859999857609951e-06 -2.702339999086689044e-06 3.059999289689585711e-09 1.799010000104317521e-06 -1.304629999503959033e-06 -1.463320000038948008e-06 3.535469999769702634e-06 -3.668219999963184991e-06 -2.297969999926863234e-06 1.261890000023413346e-06 -2.467340000293916108e-06 2.931220000027679037e-06
1.280301392202999580e+02 1.370263659999182079e-03 8.667000001878477658e-07 -6.198119999316987065e-06 3.134159999899566193e-06 8.636400001705623887e-07 2.263183999966713483e-05 -2.263487999953213054e-05 2.317045999952824846e-05 -1.734920000308193176e-06 -4.974399998900480687e-07 1.698310000210767597e-06 -1.132209999923361516e-06 -9.033100002852734507e-07 1.770010000473121111e-06 -3.033450000657467128e-06 -1.866149999841582093e-06 1.562510000803740597e-06 -3.729250001197215338e-06 3.932190000341506275e-06
1.290301392202999580e+02 1.581466670000372795e-03 1.963810000597732100e-06 -8.946533000053022314e-05 8.613127999997232417e-05 6.698600001982412760e-07 3.763122999953338838e-05 -3.776854999960051158e-05 4.003294999929494092e-05 -1.718689000001177142e-04 1.674682800003210958e-04 1.531980000436306020e-06 -1.698608599996077721e-04 1.695983999990858268e-04 1.797480000823270522e-06 -1.725311200003488965e-04 -2.865599999495316314e-06 1.713989199997740772e-04 -1.724639599997317325e-04 1.728667999996105103e-04
1.300301392202999580e+02 1.789103709999471980e-03 1.760860000649700005e-06 -3.041931100007786879e-04 3.001602100004674813e-04 7.705600000917911995e-07 -4.437239999970188564e-06 4.667670000344515219e-06 -1.535049999802140539e-06 -3.043334900008630743e-04 3.161758400002611085e-04 -1.550751000007153451e-05 -3.023300200002268035e-04 3.015960800003085734e-04 1.567069999873638158e-06 -3.037002500001108459e-04 -2.499389999866252958e-06 3.020660299996961724e-04 -3.038619999999355023e-04 3.027328500007570099e-04
