# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	vx_32	
6.350000000000000000e+01 -5.813550000311806798e-03 5.157450001206598245e-03 -3.685000000041327439e-02 2.517704999991110526e-02 2.174466704499991465e+02 -1.277664100001857150e+00 -2.161833496499984903e+02 2.174653167500018753e+02 -2.174806518000004871e+02 -1.182560000233934261e-02 2.702330000101937912e-02 -1.483154999914404470e-02 7.324250000237952918e-03 -1.884460000110266265e-02 7.522600000811507925e-03 2.174546507999984897e+02 -2.174646758499984571e+02 -1.898195000103441998e-02 1.414490000024670735e-02 2.174291381999973964e+02 -2.174268035999975837e+02 -1.678450000326847658e-03 -4.150349997871671803e-03 1.016229999913775828e-02 -4.615779999949154444e-02 8.987399998659384437e-03 -6.317100000160280615e-03 2.583310000045457855e-02 2.174411621000035666e+02 -2.174673462000027939e+02 -3.997800000433926471e-03 -1.583860000027925707e-02 0.000000000000000000e+00
6.450000000000000000e+01 -6.347649999952409416e-03 1.985169999898062088e-02 -4.299919999903067946e-02 1.450042500018753344e-01 2.165506286499985436e+02 -1.584136950001266086e+00 -2.151091613499993400e+02 2.170665282500012836e+02 -2.170778808000013669e+02 -1.965340000060677994e-02 3.198245000203314703e-02 1.090087499997025589e-01 -1.139983500015659956e-01 -1.516719999926863238e-02 1.248320499998953892e-01 2.165615235000004759e+02 -2.166908568999988347e+02 -1.484680000248772558e-02 8.697400000528432429e-03 2.166644746000019950e+02 -2.166481628500005172e+02 -1.998905000073136762e-02 -6.820650000008754432e-03 9.307849999458994716e-03 -4.081725000105507206e-02 1.315305000025546178e-02 -5.157499997949344106e-03 1.471557999975630082e-01 2.165466919000027701e+02 -2.167111816500018904e+02 1.283270000021730084e-02 -1.750184999946213793e-02 0.000000000000000000e+00
6.550000000000000000e+01 -1.501469999857363291e-02 3.298949999953038059e-02 -5.499269999927491881e-02 9.500580499989155214e-01 2.168722686500004784e+02 -7.293243499989330303e-01 -2.170886382500029868e+02 2.186686401000042679e+02 -2.186890259000028891e+02 -1.461790000030305237e-02 4.364010000062990002e-02 9.929809999994176906e-01 -1.009002700000564801e+00 -4.333500000939238816e-03 1.003356900000653695e+00 2.168176727499994740e+02 -2.178319854499968642e+02 -1.269529999990481883e-02 9.704599997348850593e-03 2.178136291000009805e+02 -2.178016662000009092e+02 -2.163699999800883234e-02 -2.655000000231666490e-03 1.281699998799012974e-03 -2.163699999800883234e-02 -1.342700001259800047e-03 -6.317200000921729952e-03 1.036285400001361268e+00 2.166047058000003744e+02 -2.176583557000012661e+02 1.766969999880529940e-02 -1.763919999939389527e-02 0.000000000000000000e+00
6.650000000000000000e+01 -1.199339999948279001e-02 2.532960000098682940e-02 -5.535890000101062469e-02 1.190348299999925530e+00 2.165713094000008709e+02 -9.943134666682453826e-01 -2.167636516333332111e+02 2.177679748999980802e+02 -2.177943419999974140e+02 -5.645799999911105260e-03 4.766839999865624122e-02 1.204666150000775815e+00 -1.227340650000769529e+00 5.310000000463332981e-03 1.220535300000847201e+00 2.165164947999965079e+02 -2.177553405999969982e+02 -9.002599999803351238e-03 9.674000000813975930e-03 2.177200011999957496e+02 -2.177117003999956069e+02 -1.928720000069006346e-02 -1.168820000020787120e-02 9.766000002855435014e-04 -9.307799999078270048e-03 -7.659999999305000529e-03 -7.995600000867852941e-03 1.256332399998427718e+00 2.164338226499985467e+02 -2.177045288499975868e+02 1.867679999850224704e-02 -2.496339999925112352e-02 0.000000000000000000e+00
6.750000000000000000e+01 -4.486100000576698221e-03 3.005950000442680903e-03 -4.185479999978269916e-02 4.196929999998246785e-01 2.172489776499987784e+02 -1.118475000112084672e-02 -2.176549833999979455e+02 2.176808470500018302e+02 -2.177061767000013788e+02 6.988499999351915903e-03 3.718569999909959733e-02 3.676758000001427718e-01 -3.854980999985855306e-01 -5.020149999836576171e-03 3.821716500006004935e-01 2.172679901000010432e+02 -2.176555176000019856e+02 -2.380369999991671648e-02 4.653949999919859692e-03 2.176503601000003982e+02 -2.176358490000020538e+02 -1.617424999858485535e-02 -1.150520000010146759e-02 1.251224999941769056e-02 -3.068544999769073911e-02 3.356999986863229424e-04 -1.159699999334407039e-03 4.115142999999079620e-01 2.172574767999976757e+02 -2.176709747499971854e+02 -4.165650001596077345e-03 -1.719665000018721912e-02 0.000000000000000000e+00
6.850000000000000000e+01 3.997800002252915874e-03 -3.662099999928614125e-03 -4.068000000188476406e-02 3.100590000030933879e-02 2.164680175499997858e+02 -9.033149999595480040e-03 -2.164843140000011772e+02 2.165035400000015215e+02 -2.165281677000020863e+02 1.617400001123314723e-03 4.101570000057108700e-02 -2.532960000098682940e-02 1.266480000049341470e-02 -1.397709999946528114e-02 -1.104729999860865064e-02 2.164914855499991972e+02 -2.164821472500007076e+02 -2.331540000159293413e-02 -3.326399997604312375e-03 2.164863586999999825e+02 -2.155982564666676922e+02 -8.871256333320047816e-01 -1.333620000150403939e-02 2.603150000140885822e-02 -4.235840000183088705e-02 -2.014199999393895268e-03 7.019000000582309440e-03 1.367190000019036233e-02 2.164784699000010733e+02 -2.164921112000010908e+02 8.426411666659987532e-01 -8.640034666677820496e-01 0.000000000000000000e+00
6.950000000000000000e+01 8.499149998897337355e-03 4.974350000338745303e-03 -5.398559999957797118e-02 3.483580000101937912e-02 2.161536712999986776e+02 -2.175445000029867515e-01 -2.159616241999974591e+02 2.162043456999999762e+02 -2.162345275999978185e+02 1.516724999964935705e-02 -1.773223500022140797e-01 7.393391333353065420e-01 -7.453206333339039702e-01 1.843261999983951682e-01 -2.123412999990250682e-01 2.161836243000034301e+02 -2.159804688000021997e+02 -2.178345000011177035e-01 1.007099999696947634e-03 2.163735199000002467e+02 -2.148978423999978986e+02 -1.481689400003233459e+00 1.923522500019316794e-01 -1.740112499992392259e-01 -3.900150000117719173e-02 -6.347599999571684748e-03 1.235960000121849589e-02 7.718810999976994935e-01 2.154090882000018610e+02 -2.161906434000011359e+02 1.437011699999857228e+00 -1.451995799998258008e+00 0.000000000000000000e+00
7.050000000000000000e+01 7.995599997229874134e-03 1.602170000478508882e-02 -6.466670000008889474e-02 4.031369999938760884e-02 2.152723389000020688e+02 2.053374999995867256e-01 -2.154980011000006925e+02 2.155939025999978185e+02 -2.156352234000005410e+02 3.164670000114711002e-02 -2.131652500011114171e-01 1.259155249999821535e+00 -1.261978149997958099e+00 2.056732499968347838e-01 -2.306823999970220029e-01 2.157481689499982167e+02 -2.155358276499973726e+02 -2.323303000011947006e-01 1.232904999960737769e-02 2.155093384499978129e+02 -2.142290038999963144e+02 -1.301498450002327445e+00 2.228241499997238861e-01 -1.976623999980802182e-01 -3.366090000054100528e-02 -5.844100000103935599e-03 1.068115000089164823e-02 1.292831450002267957e+00 2.144596557499971823e+02 -2.157596588500000507e+02 1.250991800001429510e+00 -1.276504450002903468e+00 0.000000000000000000e+00
7.150000000000000000e+01 9.555358000034175348e-01 5.676399996445979923e-03 -1.000869849998707650e+00 4.753115000130492263e-02 2.163219909499966889e+02 -1.602170000114711002e-02 -2.163436737499978335e+02 2.163069610499987903e+02 -2.163257445999988704e+02 9.564819499973964412e-01 -9.238433999980770750e-01 1.886505099999340018e+00 -1.894317599997521029e+00 -2.000430000043706968e-02 1.678499993431614712e-04 2.163479614500010939e+02 -2.163628234999996494e+02 -8.148200000505312346e-03 1.097105000008014031e-02 2.163486938999976701e+02 -2.144319916499989631e+02 -1.932037349999518483e+00 -1.312200001848395914e-03 1.167295000050216913e-02 -2.885434999916469678e-02 -7.507299998906091787e-03 9.605255500027851667e-01 9.866789499938022345e-01 2.144304809999994177e+02 -2.163598022499973013e+02 1.873153700002148980e+00 -1.904541050002080738e+00 0.000000000000000000e+00
7.250000000000000000e+01 9.526977500026987400e-01 -3.494249998766463250e-03 -9.848786000002291985e-01 4.168699999718228355e-02 2.156596680000002380e+02 -3.662099996290635318e-03 -2.156900330000025860e+02 2.157006836000036856e+02 -2.157172851000068476e+02 9.436340500033111311e-01 -9.100036500021815300e-01 9.191741000031470321e-01 -9.368437999983143527e-01 -1.596070000596228056e-02 1.281700002436991781e-03 2.156903381000010995e+02 -2.156996765000003506e+02 -1.696770000125980005e-02 1.861569999891798943e-02 2.156877137000046787e+02 -2.147376557500028866e+02 -9.690398499988077674e-01 1.678399999946122989e-03 1.071170000068377703e-02 -3.372190000300179236e-02 -3.662099996290635318e-03 9.520263499980501365e-01 2.416989999983343296e-02 2.147374878500013438e+02 -2.156983032999996794e+02 9.132995500003744382e-01 -9.453735500028415117e-01 0.000000000000000000e+00
7.350000000000000000e+01 1.255805000255350024e-02 -8.682300001964904368e-03 -4.240415000094799325e-02 4.222105000008014031e-02 2.150118255499983206e+02 4.821800001082010567e-03 -2.150566863999993075e+02 2.150621795500010194e+02 -2.150711211999987427e+02 -1.351930000237189233e-02 4.049685000063618645e-02 -2.398680000260355882e-02 5.645699999149655923e-03 -1.647944999422179535e-02 3.128049997030757368e-03 2.150450133999984246e+02 -2.150446929999961867e+02 -2.279665000241948292e-02 2.079774999947403558e-02 2.150425415499994415e+02 -2.150323181499989005e+02 -3.172300000005634502e-02 1.174900000478373840e-03 1.454165000177454203e-02 -3.855895000015152618e-02 8.391999981540720910e-04 2.700850000110222027e-03 2.085875000193482265e-02 2.150441436500004784e+02 -2.150589752000014414e+02 -3.466800000023795292e-02 8.789049999904818833e-03 0.000000000000000000e+00
7.450000000000000000e+01 1.568600000609876588e-02 -6.714000046486034989e-04 -4.736330000014277175e-02 3.833010000380454585e-02 2.160483399000004283e+02 1.000969999586232007e-02 -2.160853576000008616e+02 2.160826721000048565e+02 -2.160996398999996018e+02 -1.303100000222912058e-02 3.866569999809144065e-02 -3.094479999708710238e-02 1.596070000232430175e-02 -1.065060000109951943e-02 3.051999956369400024e-04 2.160646667000037269e+02 -2.160596618999989005e+02 -2.899170000455342233e-02 1.599130000249715522e-02 2.154930724999976519e+02 -2.154797058000003744e+02 -3.701789999468019232e-02 -3.357000023243017495e-04 2.502439999807393178e-02 -4.336540000076638535e-02 1.983599999221041799e-03 2.349900001718197018e-03 2.734369999961927533e-02 2.160586547999992035e+02 -2.160843200999952387e+02 -3.399660000286530703e-02 1.199349999660626054e-02 0.000000000000000000e+00
7.550000000000000000e+01 9.551999999530380592e-03 -1.174950000859098509e-03 -4.156489999877521768e-02 3.852840000035939738e-02 2.151491851999999199e+02 1.615904999925987795e-02 -2.151916961999995692e+02 2.151946868999984872e+02 -2.152058104999996431e+02 -1.817319999827304855e-02 3.398124999876017682e-02 -2.645870000196737237e-02 2.395625000281143002e-02 -1.480095000079018064e-02 -1.068119999763439409e-02 2.151773223999953188e+02 -2.151716919499958749e+02 -1.229849999799625948e-02 2.471899999363813549e-03 2.151950225499967928e+02 -2.151828002500005823e+02 -2.671819999886793084e-02 -3.829900000710040331e-03 1.670834999822545797e-02 -3.887934999511344358e-02 1.400759999523870647e-02 -1.066589999754796736e-02 2.935784999863244593e-02 2.151774749500036705e+02 -2.152052916500033461e+02 -2.566529999967315234e-02 7.629299998370697722e-03 0.000000000000000000e+00
7.650000000000000000e+01 1.071170000068377703e-02 -1.232909999816911295e-02 -3.237919999810401350e-02 3.369150000071385875e-02 2.147406463000006624e+02 2.134704999480163679e-02 -2.147893676499952562e+02 2.148016967499970633e+02 -2.148136291500013613e+02 -1.736449999589240178e-02 3.466800000023795292e-02 -1.196290000370936468e-02 1.428219999797875062e-02 -1.995849999366328120e-02 -1.269529999990481883e-02 2.147856597999962105e+02 -2.147900237999965611e+02 2.816161999944597483e-01 -2.856140000003506429e-01 2.148118591500024195e+02 -2.147941284499975154e+02 -2.273560000321594998e-02 4.333500000939238816e-03 2.746600002865307033e-03 -3.375249999953666702e-02 1.034549999894807115e-02 -1.098630000342382118e-02 2.905270000337623060e-02 2.147897797499972512e+02 -2.148111115499996231e+02 -2.401729999837698415e-02 -6.109999958425760269e-05 0.000000000000000000e+00
7.750000000000000000e+01 -1.923217499970633071e-01 -2.319400002306792885e-03 -3.503400000045076013e-02 3.036479999718721956e-02 2.138217927000041527e+02 9.017899999889777973e-03 -2.138578489999999874e+02 2.138788450999963970e+02 -2.138981628000001365e+02 -5.981499998597428203e-03 3.366100000130245462e-02 -1.998910000111209229e-02 1.531990000512450933e-02 -2.133190000313334167e-02 -1.531979999708710238e-02 2.138614654499979224e+02 -2.138728484500024933e+02 2.685500003281049430e-03 -3.049999941140413284e-05 2.138865203499954077e+02 -2.138614654499979224e+02 -2.838129999872762710e-02 6.347599999571684748e-03 7.354800000030081719e-03 -2.337650000117719173e-02 -3.662099996290635318e-03 -1.528930000495165586e-02 3.967280000506434590e-02 2.137092895999958273e+02 -2.137333069000014802e+02 -3.063960000145016238e-02 7.965000004332978278e-03 0.000000000000000000e+00
7.850000000000000000e+01 -2.087096499963081442e-01 -1.831100002164021134e-03 -2.729795000050216913e-02 2.497865000259480439e-02 2.138154906499948993e+02 3.692700003739446402e-03 -2.138376617499998247e+02 2.138573150499978510e+02 -2.138748473999985436e+02 -1.399229999879025854e-02 4.335019999780342914e-02 -4.318240000065998174e-02 2.648930000214022584e-02 -1.147465000030933879e-02 -1.568600000246078707e-02 2.138276977500026987e+02 -2.138404999000013049e+02 7.980350001162150875e-03 -7.980350001162150875e-03 2.138527985000000626e+02 -2.138339996499998961e+02 -2.296449999630567618e-02 4.333499997301260009e-03 9.307850003096973523e-03 -2.748105000137002207e-02 8.163399998011300340e-03 -1.918030000160797499e-02 3.898625000147148967e-02 2.136253509500020300e+02 -2.136545105000004696e+02 -2.349855000284151174e-02 7.202150001830887049e-03 0.000000000000000000e+00
7.950000000000000000e+01 -6.012000005284789950e-03 -1.266480000049341470e-02 -1.864619999832939357e-02 2.429200000187847763e-02 2.144105758749992674e+02 2.059949998511001468e-03 -2.144379349249993538e+02 2.144539337250007520e+02 -2.144642791249989386e+02 -1.934820000315085053e-02 5.532840000523719937e-02 -5.795290000241948292e-02 3.796390000206883997e-02 -1.229860000603366643e-02 -7.049599997117184103e-03 2.144187240749997727e+02 -2.144343490749997727e+02 6.622300003073178232e-03 -1.461790000030305237e-02 2.144458771249974234e+02 -2.144325714249989687e+02 -1.632690000406000763e-02 6.714000046486034989e-04 4.669199995987582952e-03 -2.200319999974453822e-02 6.683300001895986497e-03 -1.071149999916087836e-02 2.804550000291783363e-02 2.145996765399948458e+02 -2.146230224399958502e+02 -2.200319999974453822e-02 7.354800000030081719e-03 0.000000000000000000e+00
8.050000000000000000e+01 2.685649997147265822e-03 -1.283269999839831144e-02 -3.387450000082026236e-02 4.067995000150403939e-02 2.151183166499977233e+02 -2.304099998582387343e-03 -2.151530151500010106e+02 2.151675262500029930e+02 -2.151740112000043155e+02 -1.918034999835072085e-02 5.618289999983971938e-02 -3.881834999629063532e-02 1.614379999591619708e-02 -2.064514999801758677e-02 8.972149997134692967e-03 2.151221771500022442e+02 -2.151453399999991234e+02 2.990749999298714101e-03 -1.332094999816035852e-02 2.151529693499942368e+02 -2.151417693999937910e+02 -1.019290000476757996e-02 -5.187999999179737642e-03 7.354749999649357051e-03 -1.484675000028801151e-02 -2.166750000469619408e-03 1.159650000772671774e-03 1.770015000147395767e-02 2.151421509499996318e+02 -2.151569976999962819e+02 -2.333070000531733967e-02 4.302950001147110015e-03 0.000000000000000000e+00
8.150000000000000000e+01 4.638599995814729482e-03 -6.988499997532926500e-03 -4.132080000272253528e-02 4.199220000009518117e-02 2.139716492000079597e+02 2.086791999900015071e-01 -2.142156677999955718e+02 2.140046692499963683e+02 -2.140119934499962255e+02 -1.535029999649850652e-02 4.467769999610027298e-02 -1.898190000065369532e-02 1.983599999221041799e-03 -1.599120000173570588e-02 -3.356899993377737701e-03 2.141953429999994114e+02 -2.142216797000000952e+02 1.370239999960176647e-02 -1.901240000006509945e-02 2.142336425000030431e+02 -2.142203064000059385e+02 3.357000023243017495e-04 -2.990699998917989433e-03 -4.699700002674944699e-03 -9.979199996450915933e-03 -5.676300002960488200e-03 1.342800002021249384e-03 1.898190000065369532e-02 2.142053527999960352e+02 -2.142203368999980739e+02 -2.301029999944148585e-02 1.098629999614786357e-02 0.000000000000000000e+00
8.250000000000000000e+01 1.007099999696947634e-03 -2.103577000016230159e-01 -3.997800000070128590e-02 2.456512500029930379e-01 2.134560089499973401e+02 -1.535187499976018444e-01 -2.133431396000014502e+02 2.135029754500064882e+02 -2.137109680000066874e+02 -1.400760000251466408e-02 4.165650000504683703e-02 -2.932739999960176647e-02 1.031499999953666702e-02 -8.667000001878477633e-03 -9.979299997212365270e-03 2.135206298999983119e+02 -2.133414764000008290e+02 -1.891632000006211456e-01 -1.199340000312076882e-02 2.135508117000063066e+02 -2.135351561999996193e+02 -9.674100001575425267e-03 -3.631600004155188799e-03 -2.685499996005091816e-03 -1.434330000483896583e-02 -3.051999956369400024e-04 -3.356900000653695315e-03 2.401729999837698415e-02 2.135308532500057481e+02 -2.135538634500044282e+02 -1.834110000345390290e-02 1.367190000019036233e-02 0.000000000000000000e+00
8.350000000000000000e+01 5.340600000636186451e-03 -2.128447999966738280e-01 -3.500370000256225467e-02 2.438202000012097415e-01 2.142441589400026487e+02 6.805459994950524560e-03 -2.142935974999956557e+02 2.142991211400003522e+02 -2.145092956400003459e+02 -1.301579999926616438e-02 4.684450000058859587e-02 -3.916930000195861794e-02 -3.192444000026739559e-01 3.290710500016871265e-01 -7.324199999857228249e-03 2.144617920100012043e+02 -2.142791137599982676e+02 -1.991730000045208726e-01 1.678500011621508747e-04 2.144925353699989614e+02 -2.144807098199970028e+02 -1.933290000306442380e-02 -3.326400001242291182e-03 -3.356999950483441353e-04 -1.850890000059735030e-02 5.034999994677491486e-04 3.158600000460864976e-03 1.750180000090040267e-02 2.144889770599984331e+02 -2.145126281600023503e+02 -1.684569999997620471e-02 1.495349999458994716e-03 0.000000000000000000e+00
8.450000000000000000e+01 6.332399996608728543e-03 4.883000037807505578e-04 -3.666694999992614612e-02 3.517159999682917260e-02 2.163198242000034952e+02 3.158500003337394446e-03 -2.163671416500037594e+02 2.163718108499997470e+02 -2.163799743000017770e+02 -9.353649998956825584e-03 3.582759999699192122e-02 -2.348329999585985206e-02 -1.156768500040925574e-01 1.156769000044732820e-01 3.203999985998962075e-04 2.163358307000053173e+02 -2.163523101000064344e+02 1.525500010757241398e-04 3.326400001242291182e-03 2.163633422999992035e+02 -2.163523254499996256e+02 -1.951600000393227674e-02 -6.484999998065177351e-03 -3.005950002261670306e-03 -1.766974999918602407e-02 -6.164499998703831807e-03 1.266480000049341470e-02 1.400759999887668528e-02 2.163671722000035516e+02 -2.163860015500031295e+02 -2.702335000140010379e-02 1.831000008678529412e-04 0.000000000000000000e+00
8.550000000000000000e+01 5.004899998311884701e-03 1.266480000049341470e-02 -3.533940000488655642e-02 2.865610000299056992e-02 2.165686950999952387e+02 8.300800007418729365e-03 -2.166149598000047263e+02 2.166319579999981215e+02 -2.166489867999989656e+02 -2.990699998917989433e-03 3.366079999977955595e-02 -1.666259999910835177e-02 1.968389999819919467e-02 -2.801519999775337055e-02 -2.319300001545343548e-03 2.165979614999960177e+02 -2.166102905999941868e+02 9.643600002164021134e-03 -1.000980000389972702e-02 2.166136780000088038e+02 -2.166006470000065747e+02 -1.568599999882280827e-02 -1.232909999816911295e-02 3.326399993966333568e-03 -2.432249999401392415e-02 1.678399996308144182e-03 6.988599998294375837e-03 1.599120000173570588e-02 2.166146850000004633e+02 -2.166406859999988228e+02 -2.700809999805642292e-02 2.014199999393895268e-03 0.000000000000000000e+00
8.650000000000000000e+01 7.492100001400103793e-03 8.499150000716326758e-03 -3.683475000070757233e-02 4.066469999816035852e-02 2.166109924000011233e+02 1.022349999402649701e-03 -2.166606902999992599e+02 2.166871642999976757e+02 -2.167019805999989330e+02 -6.851199996162904426e-03 3.683474999706959352e-02 -1.214600000093923882e-02 1.216125000064494088e-02 -2.215575000082026236e-02 -7.186899998487206176e-03 2.166418456499959575e+02 -2.166438445499952650e+02 7.492050001019379124e-03 -1.817325000229175203e-02 2.166615142999944510e+02 -2.166416472999953839e+02 -1.835634999952162616e-02 -7.995600000867852941e-03 -6.820700000389479101e-03 -2.369684999939636327e-02 7.354699999268632382e-03 5.172750003112014383e-03 1.734924999982467853e-02 2.166563262500021665e+02 -2.166751709000018309e+02 -3.167725000093923882e-02 9.002699996926821768e-03 0.000000000000000000e+00
8.750000000000000000e+01 1.000979999662376940e-02 -1.132199999847216532e-02 -1.736450000316835940e-02 3.497310000238940120e-02 2.178363495000012335e+02 1.768494999851100147e-02 -2.179080200500029605e+02 2.179271698500015191e+02 -2.179347992499970132e+02 -9.735100000398233533e-03 4.501349999918602407e-02 -1.861579999967943877e-02 -3.997799998614937067e-03 -1.132199999847216532e-02 -1.007080000272253528e-02 2.178928680999961216e+02 -2.178854827999966801e+02 1.361080000060610473e-02 -2.828980000049341470e-02 2.178980102999994415e+02 -2.178849792999972124e+02 -1.303100000222912058e-02 2.319300001545343548e-03 -8.300699999381322414e-03 -2.902230000472627580e-02 4.333500000939238816e-03 4.974399998900480568e-03 1.739500000257976353e-02 2.178931274499991559e+02 -2.179104614499956369e+02 -1.867670000501675531e-02 7.293700000445824116e-03 0.000000000000000000e+00
8.850000000000000000e+01 2.182000000175321475e-03 -1.315305000025546178e-02 -2.703855000072508119e-02 4.747005000172066502e-02 2.181193695499969181e+02 1.199340000312076882e-02 -2.181896667500004696e+02 2.182109985000024608e+02 -2.182074737500042829e+02 -2.153014999930746853e-02 4.981994999980088323e-02 -2.845760000127484091e-02 1.998850002564722672e-03 -1.515194999956293032e-02 -3.723150002770125866e-03 2.179673614000021189e+02 -2.179526519499995629e+02 -9.033149999595480040e-03 -1.164250000147148967e-02 2.181709900000023481e+02 -2.181596374500040838e+02 -1.385499999742023647e-02 -2.166700003726873547e-03 -1.513674999659997411e-02 -9.704550000606104732e-03 -4.318249997595557943e-03 6.133999999292427674e-03 1.887509999869507737e-02 2.179621582000072522e+02 -2.179688263000061852e+02 -2.716059999875142239e-02 9.811399995669489726e-03 0.000000000000000000e+00
8.950000000000000000e+01 -7.339399999182205647e-03 1.831050001783296466e-03 -3.117375000147148967e-02 4.949955000120098703e-02 2.186940001999973902e+02 2.363281500074663199e-01 -2.189814758500033349e+02 2.187771606499918562e+02 -2.187819976499959012e+02 -1.701364999826182611e-02 4.568484999981592409e-02 -3.584289999707834795e-02 1.300054999956046231e-02 -2.250670000285026617e-02 1.495299999078270048e-03 2.188040161000026274e+02 -2.187951812500032247e+02 -7.980349997524172068e-03 -8.514400000422028825e-03 2.187521667500004696e+02 -2.187426758000001428e+02 -8.987400000478373840e-03 -1.367190000019036233e-02 -1.065060000109951943e-02 -9.017949996632523835e-03 6.179799995152279735e-03 -5.340549996617482975e-03 2.099604999966686592e-02 2.188050078999949619e+02 -2.188208464999952412e+02 -2.549745000214898027e-02 8.834850003040628508e-03 0.000000000000000000e+00
9.050000000000000000e+01 -3.662150000309338793e-03 -8.391999981540720910e-04 -2.450560000215773471e-02 3.883365000001504086e-02 2.174573211000060837e+02 2.410125999958836474e-01 -2.177503204500026186e+02 2.175373229499964509e+02 -2.175356749999955355e+02 -6.835950000095181167e-03 4.417420000390848145e-02 -5.133055000624153763e-02 1.734925000346265733e-02 -1.184079999802634120e-02 -7.843050003430107608e-03 2.177381744000012986e+02 -2.177286681500008854e+02 5.157449999387608841e-03 1.043549000023631379e-01 2.173856506000010995e+02 -2.175021820000001753e+02 -1.165775000481517054e-02 -5.996699997922405601e-03 1.188354499972774647e-01 -1.411743499957083259e-01 8.392499985347967595e-04 4.501350002101389691e-03 1.232909999816911295e-02 2.177433319000010670e+02 -2.176295013499984634e+02 -1.539916500005347189e-01 1.356506499978422653e-01 0.000000000000000000e+00
9.150000000000000000e+01 -5.340600000636186451e-03 -6.713999973726458848e-04 -2.398679999896558002e-02 4.598999999871011823e-02 2.184308318999974290e+02 5.508399997779633850e-03 -2.184863280999925337e+02 2.185066528499955893e+02 -2.185186768499988830e+02 -6.652800002484582365e-03 3.866580000612884760e-02 -3.564449999976204708e-02 1.565549999941140413e-02 -1.068120000127237290e-02 -2.099610000004759058e-02 2.184875030999974115e+02 -2.184691620000012335e+02 3.662100003566592932e-03 1.851653999983682297e-01 2.174235077000048477e+02 -2.176253357000023243e+02 -9.674100001575425267e-03 -2.319300001545343548e-03 1.913299500010907650e-01 -2.096710499972687103e-01 -3.326400001242291182e-03 8.636499995191115886e-03 1.834110000345390290e-02 2.184751891999985673e+02 -2.182930145499994978e+02 -2.324981499987188727e-01 2.091674499970395118e-01 0.000000000000000000e+00
9.250000000000000000e+01 3.997799998614937067e-03 4.669100002502091229e-03 -3.033439999853726476e-02 4.867549999471521005e-02 2.177673340000037570e+02 3.326399993966333568e-03 -2.178259887999956845e+02 2.178486633999928017e+02 -2.178556823999897460e+02 -1.434330000483896583e-02 2.868660000240197405e-02 -1.965339999878779054e-02 1.300049999554175884e-02 -8.026099996641278267e-03 -2.764890000253217295e-02 2.178403319999997620e+02 -2.178160094999984722e+02 -1.647999997658189386e-03 -3.692600002977997065e-03 2.177415161000026274e+02 -2.177505187999995542e+02 -6.988500004808884114e-03 -7.324199999857228249e-03 3.357000023243017495e-04 -1.284180000002379529e-01 1.044006000010995194e-01 1.901250000082654878e-02 1.800540000112960115e-02 2.178073425000038696e+02 -2.178290100000085658e+02 -3.100589999667135999e-02 1.983699999982491136e-03 0.000000000000000000e+00
9.350000000000000000e+01 7.705749998422106728e-03 1.831050001783296466e-03 -2.503970000179833733e-02 4.403685000215773471e-02 2.189495290166669292e+02 -8.553056667005876079e-02 -2.189251861999982793e+02 2.189551849999952537e+02 -2.189578246999953990e+02 -1.483160000134375878e-02 3.599550000217277557e-02 -3.016665000177454203e-02 1.551820000167936087e-02 -6.835950000095181167e-03 -2.534485000069253147e-02 2.189426574999997683e+02 -2.189245300499969744e+02 3.372200000740122050e-03 -6.851199999800883234e-03 2.189098205999980564e+02 -2.189101410500006750e+02 -1.419055000224034302e-02 -7.003849998000077903e-03 4.012999997939914465e-03 -1.647944999785977416e-02 -1.190150000184075907e-03 1.535035000051720999e-02 5.157399999006884173e-03 2.189158477999990282e+02 -2.189368286499993701e+02 -2.583310000045457855e-02 2.792399998725159094e-03 0.000000000000000000e+00
9.450000000000000000e+01 1.205450000270502642e-03 1.315309999699820764e-02 -2.635192999950959347e-01 2.683715999955893494e-01 2.189201506999961566e+02 1.016235000861342996e-02 -2.189731903000028979e+02 2.189998474500062002e+02 -2.190081634500056680e+02 -2.468109500005084556e-01 3.030399999988730997e-02 -1.864629999909084290e-02 1.400759999523870647e-02 -1.934819999587489292e-02 -1.467889999912586063e-02 2.192193298499987577e+02 -2.189889984000001277e+02 -2.123260499975003768e-01 -6.683400002657435834e-03 2.191878510000024107e+02 -2.191808319000047049e+02 -2.203369999915594235e-02 -1.132209999923361465e-02 1.336669999727746472e-02 -2.233879999403143302e-02 -7.019000040600076318e-04 1.303100000222912058e-02 5.340600000636186451e-03 2.192018279500043718e+02 -2.192238311500041164e+02 -2.331550000235438347e-02 -4.699700002674944699e-03 0.000000000000000000e+00
